id,family_id,class_code,source_kind,owner_stage,destination,status,package_status,possible_reference_ids,evidence,evidence_level,legacy-vector-symbols,transformer-vector-shapes,guy-vector-shapes,declarative-vector-packages,raster-template,raster-hough-generalizado,structural-raster-graph,structural-vector-graph,document-local-legend,learned-e11
cemig-eo-r3-s18-v023,family-f02-18,TRANSFORMADOR,INS,E05,equipment_review,reconhecido_exato,nao_aplicavel,cemig-eo-r3-s18-v023,E05 controle autoral pareado; referências possíveis na predição,synthetic_only,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,classe_sem_id,indisponivel,fora_do_dominio,fora_do_dominio,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s18-v024,family-f02-18,REGULADOR_TENSAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Enrolamento atravessado por seta. Enrolamento/círculo com seta exige discriminador de preenchimento/X e negativo contra transformador/proteção.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s18-v025,family-f02-18,REGULADOR_TENSAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Círculo vazio atravessado por seta. Enrolamento/círculo com seta exige discriminador de preenchimento/X e negativo contra transformador/proteção.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s18-v026,family-f02-18,REGULADOR_TENSAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Círculo metade preenchida atravessado por seta. Enrolamento/círculo com seta exige discriminador de preenchimento/X e negativo contra transformador/proteção.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s18-v027,family-f02-18,REGULADOR_TENSAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Círculo X vermelho atravessado por seta. Enrolamento/círculo com seta exige discriminador de preenchimento/X e negativo contra transformador/proteção.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v001,family-f02-19,ATERRAMENTO,INS,E04,network_context,nao_avaliavel,nao_aplicavel,,"E04 mede classe visual, sem referência/saída por ID E01",documented,classe_sem_id,fora_do_dominio,fora_do_dominio,fora_do_dominio,classe_sem_id,indisponivel,experimental_rejeitado,experimental_rejeitado,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s19-v002,family-f02-19,ATERRAMENTO,INS,E04,network_context,nao_avaliavel,nao_aplicavel,,"E04 mede classe visual, sem referência/saída por ID E01",documented,classe_sem_id,fora_do_dominio,fora_do_dominio,fora_do_dominio,classe_sem_id,indisponivel,experimental_rejeitado,experimental_rejeitado,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s19-v003,family-f02-19,ATERRAMENTO,INS,E04,network_context,nao_avaliavel,nao_aplicavel,,"E04 mede classe visual, sem referência/saída por ID E01",documented,classe_sem_id,fora_do_dominio,fora_do_dominio,fora_do_dominio,classe_sem_id,indisponivel,experimental_rejeitado,experimental_rejeitado,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s19-v004,family-f02-19,ATERRAMENTO,INS,E04,network_context,nao_avaliavel,nao_aplicavel,,"E04 mede classe visual, sem referência/saída por ID E01",documented,classe_sem_id,fora_do_dominio,fora_do_dominio,fora_do_dominio,classe_sem_id,indisponivel,experimental_rejeitado,experimental_rejeitado,fora_do_dominio,experimental_rejeitado
cemig-eo-r3-s19-v005,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Haste com extremidade quadrangular aberta; símbolo base. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v006,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Haste com extremidade quadrangular aberta; círculo/oval envolvente. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v007,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Haste com extremidade quadrangular aberta; círculo/oval e X vermelho. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v008,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Haste com extremidade quadrangular aberta; X vermelho sem envolvente. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v009,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Triângulo ciano claro; símbolo base. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v010,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Triângulo ciano claro; círculo/oval envolvente. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v011,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Triângulo ciano claro; círculo/oval e X vermelho. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v012,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Triângulo ciano claro; X vermelho sem envolvente. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v013,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Elipse cinza preenchida; símbolo base. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v014,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Elipse cinza preenchida; círculo/oval envolvente. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v015,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Elipse cinza preenchida; círculo/oval e X vermelho. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v016,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Elipse cinza preenchida; X vermelho sem envolvente. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s19-v017,family-f02-19,CONECTOR,INS,E07,network_context,ainda_nao_suportado,pending,,"Forma E01: Losango com núcleo radial. Haste/terminação requer separar conector, aterramento e marcas de situação; positivo/negativo ainda não validado.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v001,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Dois chevrons em linha. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v002,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Curva sinuosa entre terminais. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v003,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Retângulo com divisões laterais. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v004,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Círculo com contato vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v005,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Círculo com contato verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v006,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Quadrado com mecanismo vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v007,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Quadrado com mecanismo verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v008,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: Duas barras transversais. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v009,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: R em quadrado vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v010,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: R em quadrado verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v011,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: S em quadrado vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v012,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: S em quadrado verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v013,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: G em quadrado vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v014,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: G em quadrado verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v015,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: C em quadrado vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v016,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: C em quadrado verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v017,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: curva fusível em círculo vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v018,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: curva fusível em círculo verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v019,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: caixa dupla em círculo vermelho. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s20-v020,family-f02-20,EQUIPAMENTO_INTERRUPCAO,INS,E07,equipment_review,ainda_nao_suportado,pending,,Forma E01: caixa dupla em círculo verde. Mecanismo e estado de contato exigem topologia local; primitives próximas podem representar equipamentos distintos.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
